200bin,adj sales (bin),Adjusted sales (bin),Adjusted sales (bin) 50,Adjusted sales 1,Adjusted Sales 1 (bin),Area Code,Area Code (Location),Date,Market,Market Size,Product,Product Id,Product Type,ProductId (Product),Sales (bin),Sales (bin) 100,Sales (bin) 50,Sales (bin) 70,Sales100bin,SalesTab (bin),State,Type,adj sales,Adjusted sales,Adjusted Sales 1,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
200,200,239,200,200,225,971,971,01-09-2011 00:00:00,West,Small Market,Green Tea,13,Tea,13,240.1,200,200,210,200,240,Oregon,Regular,245,245,245,60,90,60,150,96,666,134,29,1,120,245,53
0,50,48,50,50,50,503,503,01-09-2011 00:00:00,West,Small Market,Chamomile,8,Herbal Tea,8,34.3,0,50-99,0-69,0,0,Oregon,Decaf,65,65,65,20,30,30,50,25,823,36,7,1,25,65,19
0,100,143,100,100,125,541,541,01-09-2011 00:00:00,West,Small Market,Lemon,9,Herbal Tea,9,137.2,100,100,140,100,80,Oregon,Decaf,149,149,149,50,70,50,120,61,579,79,20,1,70,149,32
0,100,120,100,100,125,503,503,01-09-2011 00:00:00,West,Small Market,Amaretto,1,Coffee,1,102.9,100,100,77-139,100,80,Oregon,Regular,134,134,134,60,90,30,150,52,509,74,47,1,-4,134,77
0,100,143,100,100,125,541,541,01-09-2011 00:00:00,West,Small Market,Columbian,2,Coffee,2,137.2,100,100,140,100,80,Oregon,Regular,146,146,146,70,100,50,170,57,469,80,18,1,27,146,62
0,100,96,100,100,100,503,503,01-09-2011 00:00:00,West,Small Market,Decaf Irish Cream,3,Coffee,3,102.9,100,100,77-139,100,80,Oregon,Decaf,114,114,114,50,80,50,130,43,424,64,13,1,42,114,36
0,100,96,100,100,100,971,971,01-09-2011 00:00:00,West,Small Market,Caffe Latte,4,Espresso,4,102.9,100,100,77-139,100,80,Oregon,Regular,109,109,109,40,50,10,90,45,409,57,17,1,9,109,51
0,100,120,100,100,125,503,503,01-09-2011 00:00:00,West,Small Market,Caffe Mocha,5,Espresso,5,102.9,100,100,77-139,100,80,Oregon,Regular,133,133,133,50,70,40,120,53,410,72,17,1,42,133,44
200,300,311,300,300,325,971,971,01-09-2011 00:00:00,West,Small Market,Decaf Espresso,6,Espresso,6,308.7,300,300,280,300,320,Oregon,Decaf,330,330,330,140,150,90,290,155,1280,155,43,1,129,330,68
0,150,143,150,150,150,206,206,01-09-2011 00:00:00,West,Small Market,Darjeeling,11,Tea,11,137.2,100,150,140,100,160,Washington,Regular,161,161,161,30,70,40,100,57,349,94,17,1,80,161,40
0,100,120,100,100,100,509,509,01-09-2011 00:00:00,West,Small Market,Earl Grey,12,Tea,12,102.9,100,100,77-139,100,80,Washington,Regular,120,120,120,30,40,30,70,46,454,67,14,1,46,120,36
0,150,143,150,150,150,206,206,01-09-2011 00:00:00,West,Small Market,Green Tea,13,Tea,13,137.2,100,150,140,100,80,Washington,Regular,159,159,159,40,60,10,100,62,612,87,56,1,3,159,85
200,250,263,250,250,275,509,509,01-09-2011 00:00:00,West,Small Market,Chamomile,8,Herbal Tea,8,274.4,200,250,210,200,240,Washington,Decaf,275,275,275,80,140,100,220,103,1130,155,33,1,135,275,64
0,100,120,100,100,125,425,425,01-09-2011 00:00:00,West,Small Market,Lemon,9,Herbal Tea,9,102.9,100,100,77-139,100,80,Washington,Decaf,127,127,127,40,60,50,100,48,834,71,13,1,70,127,24
0,150,167,150,150,175,425,425,01-09-2011 00:00:00,West,Small Market,Columbian,2,Coffee,2,171.5,100,150,140,100,160,Washington,Regular,178,178,178,80,120,80,200,68,445,99,21,1,83,178,43
200,200,215,200,200,225,206,206,01-09-2011 00:00:00,West,Small Market,Decaf Irish Cream,3,Coffee,3,205.8,200,200,210,200,160,Washington,Decaf,238,238,238,110,160,60,270,93,692,130,84,1,24,238,114
0,50,72,50,50,75,360,360,01-09-2011 00:00:00,West,Small Market,Caffe Latte,4,Espresso,4,68.6,0,50-99,77-139,0,80,Washington,Regular,81,81,81,30,40,30,70,33,577,43,10,1,31,81,22
0,150,143,150,150,150,360,360,01-09-2011 00:00:00,West,Small Market,Caffe Mocha,5,Espresso,5,137.2,100,150,140,100,80,Washington,Regular,159,159,159,60,80,30,140,67,391,82,25,1,34,159,59
0,150,191,150,150,175,206,206,01-09-2011 00:00:00,West,Small Market,Decaf Espresso,6,Espresso,6,171.5,100,150,140,100,160,Washington,Decaf,194,194,194,70,100,70,170,83,1063,99,25,1,79,194,46
200,300,335,300,300,325,720,720,01-10-2011 00:00:00,Central,Major Market,Chamomile,8,Herbal Tea,8,343.0,300,300,280,300,320,Colorado,Decaf,343,343,343,120,140,110,260,161,1267,161,45,1,137,343,69
0,100,120,100,100,125,720,720,01-10-2011 00:00:00,Central,Major Market,Lemon,9,Herbal Tea,9,102.9,100,100,77-139,100,80,Colorado,Decaf,130,130,130,30,60,30,90,51,503,71,46,1,-7,130,76
0,100,120,100,100,125,970,970,01-10-2011 00:00:00,Central,Major Market,Mint,10,Herbal Tea,10,102.9,100,100,77-139,100,80,Colorado,Decaf,131,131,131,30,60,50,90,52,405,71,17,1,39,131,45
0,100,120,100,100,125,720,720,01-10-2011 00:00:00,Central,Major Market,Darjeeling,11,Tea,11,102.9,100,100,77-139,100,80,Colorado,Regular,128,128,128,30,50,30,80,54,404,66,20,1,19,128,53
0,100,120,100,100,125,970,970,01-10-2011 00:00:00,Central,Major Market,Earl Grey,12,Tea,12,102.9,100,100,77-139,100,80,Colorado,Regular,126,126,126,30,50,40,80,54,1037,64,16,1,40,126,37
200,200,215,200,200,200,970,970,01-10-2011 00:00:00,Central,Major Market,Green Tea,13,Tea,13,205.8,200,200,210,200,160,Colorado,Regular,218,218,218,50,90,80,140,90,572,115,29,1,110,218,41
0,150,191,150,150,175,970,970,01-10-2011 00:00:00,Central,Major Market,Caffe Mocha,5,Espresso,5,171.5,100,150,140,100,160,Colorado,Regular,199,199,199,100,180,170,280,76,580,111,21,1,117,199,32
0,150,191,150,150,175,970,970,01-10-2011 00:00:00,Central,Major Market,Decaf Espresso,6,Espresso,6,171.5,100,150,140,100,160,Colorado,Decaf,194,194,194,100,160,130,260,72,650,110,23,1,83,194,54
200,300,311,300,300,300,719,719,01-10-2011 00:00:00,Central,Major Market,Amaretto,1,Coffee,1,308.7,300,300,280,300,320,Colorado,Regular,322,322,322,120,180,160,300,123,915,179,34,1,197,322,46
0,50,96,50,50,75,303,303,01-10-2011 00:00:00,Central,Major Market,Columbian,2,Coffee,2,68.6,0,50-99,77-139,0,80,Colorado,Regular,96,96,96,30,50,50,80,39,541,51,12,1,40,96,24
200,250,263,250,250,275,719,719,01-10-2011 00:00:00,Central,Major Market,Decaf Irish Cream,3,Coffee,3,274.4,200,250,280,200,240,Colorado,Decaf,282,282,282,100,160,150,260,108,971,157,30,1,172,282,41
200,300,311,300,300,300,708,708,01-10-2011 00:00:00,Central,Major Market,Chamomile,8,Herbal Tea,8,308.7,300,300,280,300,320,Illinois,Decaf,322,322,322,90,150,140,240,123,915,179,34,1,197,322,46
0,50,96,50,50,75,312,312,01-10-2011 00:00:00,Central,Major Market,Lemon,9,Herbal Tea,9,68.6,0,50-99,77-139,0,80,Illinois,Decaf,96,96,96,20,40,40,60,39,541,51,12,1,40,96,24
200,250,263,250,250,275,815,815,01-10-2011 00:00:00,Central,Major Market,Mint,10,Herbal Tea,10,274.4,200,250,280,200,240,Illinois,Decaf,282,282,282,80,130,120,210,108,971,157,30,1,172,282,41
0,150,191,150,150,175,815,815,01-10-2011 00:00:00,Central,Major Market,Darjeeling,11,Tea,11,171.5,100,150,140,100,160,Illinois,Regular,199,199,199,50,80,80,130,76,580,111,21,1,116,199,33
0,150,191,150,150,175,815,815,01-10-2011 00:00:00,Central,Major Market,Earl Grey,12,Tea,12,171.5,100,150,140,100,160,Illinois,Regular,194,194,194,50,80,50,130,72,650,110,23,1,82,194,55
600,450,598,600,600,600,312,312,01-10-2011 00:00:00,Central,Major Market,Caffe Mocha,5,Espresso,5,617.4,600,600,630,600,560,Illinois,Regular,450,600,600,370,520,420,890,257,1662,341,84,1,332,637,117
400,400,382,400,400,400,773,773,01-10-2011 00:00:00,Central,Major Market,Decaf Espresso,6,Espresso,6,480.2,500,500,490,500,480,Illinois,Decaf,400,400,400,340,370,300,710,239,1755,239,66,1,221,509,90
200,350,382,350,350,375,815,815,01-10-2011 00:00:00,Central,Major Market,Columbian,2,Coffee,2,377.3,300,350,350,300,320,Illinois,Regular,391,391,391,150,220,160,370,154,1132,213,50,1,178,391,93
200,300,311,300,300,300,815,815,01-10-2011 00:00:00,Central,Major Market,Decaf Irish Cream,3,Coffee,3,308.7,300,300,280,300,240,Illinois,Decaf,318,318,318,110,190,160,300,122,789,176,39,1,171,318,61
600,450,598,600,600,600,319,319,01-10-2011 00:00:00,Central,Small Market,Chamomile,8,Herbal Tea,8,617.4,600,600,630,600,560,Iowa,Decaf,450,600,600,200,280,210,480,257,1662,341,84,1,332,637,117
200,300,311,300,300,300,515,515,01-10-2011 00:00:00,Central,Small Market,Lemon,9,Herbal Tea,9,308.7,300,300,280,300,240,Iowa,Decaf,318,318,318,90,150,130,240,122,789,176,39,1,169,318,62
400,400,382,400,400,400,515,515,01-10-2011 00:00:00,Central,Small Market,Darjeeling,11,Tea,11,480.2,500,500,490,500,480,Iowa,Regular,400,400,400,170,170,110,340,239,1755,239,66,1,221,509,90
600,450,598,600,600,600,515,515,01-10-2011 00:00:00,Central,Small Market,Earl Grey,12,Tea,12,583.1,600,600,560,600,560,Iowa,Regular,450,600,600,170,230,130,400,255,1756,312,96,1,272,604,129
0,50,48,50,50,50,641,641,01-10-2011 00:00:00,Central,Small Market,Caffe Mocha,5,Espresso,5,34.3,0,50-99,0-69,0,0,Iowa,Regular,62,62,62,20,50,50,70,23,800,35,6,1,27,62,17
0,0,24,0,0,25,563,563,01-10-2011 00:00:00,Central,Small Market,Decaf Espresso,6,Espresso,6,34.3,0,0-49,0-69,0,0,Iowa,Decaf,46,46,46,0,60,60,60,0,430,43,0,1,46,46,12
0,50,48,50,50,50,515,515,01-10-2011 00:00:00,Central,Small Market,Amaretto,1,Coffee,1,34.3,0,50-99,0-69,0,0,Iowa,Regular,55,55,55,10,30,30,40,21,846,31,5,1,22,55,16
0,50,72,50,50,50,515,515,01-10-2011 00:00:00,Central,Small Market,Columbian,2,Coffee,2,68.6,0,50-99,77-139,0,0,Iowa,Regular,72,72,72,20,40,30,60,31,1000,37,9,1,10,72,30
0,0,24,0,0,25,641,641,01-10-2011 00:00:00,Central,Small Market,Decaf Irish Cream,3,Coffee,3,0.0,0,0-49,0-69,0,0,Iowa,Decaf,25,25,25,0,10,10,10,10,598,13,3,1,-3,25,15
0,100,96,100,100,100,573,573,01-10-2011 00:00:00,Central,Small Market,Chamomile,8,Herbal Tea,8,102.9,100,100,77-139,100,80,Missouri,Decaf,116,116,116,20,60,30,80,45,320,64,41,1,-9,116,70
0,100,96,100,100,100,417,417,01-10-2011 00:00:00,Central,Small Market,Lemon,9,Herbal Tea,9,102.9,100,100,77-139,100,80,Missouri,Decaf,116,116,116,60,20,10,80,86,1698,23,26,1,-39,116,49
0,50,96,50,50,75,314,314,01-10-2011 00:00:00,Central,Small Market,Darjeeling,11,Tea,11,68.6,0,50-99,77-139,0,80,Missouri,Regular,98,98,98,20,40,30,60,39,244,53,12,1,19,98,40
0,50,48,50,50,50,573,573,01-10-2011 00:00:00,Central,Small Market,Earl Grey,12,Tea,12,34.3,0,50-99,0-69,0,0,Missouri,Regular,60,60,60,10,20,0,30,25,209,31,9,1,-16,60,42
0,50,72,50,50,75,314,314,01-10-2011 00:00:00,Central,Small Market,Green Tea,13,Tea,13,68.6,0,50-99,77-139,0,80,Missouri,Regular,82,82,82,10,30,10,40,34,240,43,12,1,-4,82,46
0,100,96,100,100,100,573,573,01-10-2011 00:00:00,Central,Small Market,Caffe Mocha,5,Espresso,5,102.9,100,100,77-139,100,80,Missouri,Regular,106,106,106,50,90,90,140,40,881,59,11,1,53,106,23
0,50,72,50,50,75,417,417,01-10-2011 00:00:00,Central,Small Market,Decaf Espresso,6,Espresso,6,68.6,0,50-99,77-139,0,80,Missouri,Decaf,84,84,84,30,80,80,110,32,833,47,8,1,42,84,19
0,150,167,150,150,175,573,573,01-10-2011 00:00:00,Central,Small Market,Columbian,2,Coffee,2,171.5,100,150,140,100,160,Missouri,Regular,189,189,189,70,100,70,170,79,593,98,30,1,52,189,63
0,150,143,150,150,150,636,636,01-10-2011 00:00:00,Central,Small Market,Decaf Irish Cream,3,Coffee,3,137.2,100,150,140,100,80,Missouri,Decaf,151,151,151,50,80,70,130,65,1053,77,20,1,52,151,42
0,50,48,50,50,50,937,937,01-10-2011 00:00:00,Central,Major Market,Chamomile,8,Herbal Tea,8,34.3,0,50-99,0-69,0,0,Ohio,Decaf,56,56,56,0,30,30,30,21,480,32,5,1,24,56,16
0,50,48,50,50,50,937,937,01-10-2011 00:00:00,Central,Major Market,Lemon,9,Herbal Tea,9,68.6,0,50-99,77-139,0,0,Ohio,Decaf,70,70,70,10,30,30,40,27,859,39,7,1,30,70,19
200,200,215,200,200,200,419,419,01-10-2011 00:00:00,Central,Major Market,Darjeeling,11,Tea,11,205.8,200,200,210,200,160,Ohio,Regular,218,218,218,50,90,60,140,82,788,123,27,1,96,218,58
200,200,215,200,200,225,419,419,01-10-2011 00:00:00,Central,Major Market,Earl Grey,12,Tea,12,205.8,200,200,210,200,160,Ohio,Regular,232,232,232,50,100,80,150,91,656,127,28,1,113,232,51
200,300,335,300,300,325,513,513,01-10-2011 00:00:00,Central,Major Market,Caffe Mocha,5,Espresso,5,343.0,300,300,280,300,320,Ohio,Regular,343,343,343,230,240,190,470,161,1267,161,45,1,137,343,69
0,100,120,100,100,125,419,419,01-10-2011 00:00:00,Central,Major Market,Decaf Espresso,6,Espresso,6,102.9,100,100,77-139,100,80,Ohio,Decaf,128,128,128,70,100,70,170,54,404,66,20,1,18,128,54
0,100,120,100,100,125,614,614,01-10-2011 00:00:00,Central,Major Market,Amaretto,1,Coffee,1,102.9,100,100,77-139,100,80,Ohio,Regular,131,131,131,40,70,60,110,52,405,71,17,1,39,131,45
0,100,96,100,100,100,937,937,01-10-2011 00:00:00,Central,Major Market,Columbian,2,Coffee,2,102.9,100,100,77-139,100,80,Ohio,Regular,114,114,114,30,70,60,100,43,419,64,13,1,42,114,36
0,100,120,100,100,125,234,234,01-10-2011 00:00:00,Central,Major Market,Decaf Irish Cream,3,Coffee,3,102.9,100,100,77-139,100,80,Ohio,Decaf,130,130,130,40,70,30,110,51,503,71,46,1,-7,130,76
0,150,167,150,150,150,715,715,01-10-2011 00:00:00,Central,Small Market,Chamomile,8,Herbal Tea,8,137.2,100,150,140,100,160,Wisconsin,Decaf,169,169,169,40,80,80,120,60,329,99,18,1,85,169,42
0,100,120,100,100,125,262,262,01-10-2011 00:00:00,Central,Small Market,Lemon,9,Herbal Tea,9,102.9,100,100,77-139,100,80,Wisconsin,Decaf,126,126,126,30,60,60,90,48,851,70,13,1,67,126,25
0,100,120,100,100,100,262,262,01-10-2011 00:00:00,Central,Small Market,Darjeeling,11,Tea,11,102.9,100,100,77-139,100,80,Wisconsin,Regular,120,120,120,20,50,40,70,46,449,67,14,1,45,120,37
0,150,143,150,150,150,262,262,01-10-2011 00:00:00,Central,Small Market,Earl Grey,12,Tea,12,137.2,100,150,140,100,80,Wisconsin,Regular,153,153,153,40,50,0,90,60,606,84,54,1,0,153,84
0,150,167,150,150,175,262,262,01-10-2011 00:00:00,Central,Small Market,Caffe Mocha,5,Espresso,5,171.5,100,150,140,100,160,Wisconsin,Regular,185,185,185,110,140,120,250,80,1055,94,24,1,71,185,46
0,50,48,50,50,50,262,262,01-10-2011 00:00:00,Central,Small Market,Decaf Espresso,6,Espresso,6,34.3,0,50-99,0-69,0,0,Wisconsin,Decaf,54,54,54,20,50,50,70,22,573,29,7,1,15,54,19
0,100,120,100,100,125,414,414,01-10-2011 00:00:00,Central,Small Market,Amaretto,1,Coffee,1,102.9,100,100,77-139,100,80,Wisconsin,Regular,134,134,134,40,80,50,120,56,385,70,21,1,22,134,55
200,200,239,200,200,225,414,414,01-10-2011 00:00:00,Central,Small Market,Columbian,2,Coffee,2,240.1,200,200,210,200,240,Wisconsin,Regular,245,245,245,90,140,60,230,96,683,134,87,1,27,245,116
200,200,191,200,200,200,920,920,01-10-2011 00:00:00,Central,Small Market,Decaf Irish Cream,3,Coffee,3,205.8,200,200,210,200,160,Wisconsin,Decaf,215,215,215,80,120,100,200,86,547,116,28,1,91,215,55
0,150,167,150,150,175,203,203,01-10-2011 00:00:00,East,Small Market,Lemon,9,Herbal Tea,9,171.5,100,150,140,100,160,Connecticut,Decaf,189,189,189,40,50,30,90,79,593,98,30,1,50,189,64
0,150,143,150,150,150,203,203,01-10-2011 00:00:00,East,Small Market,Mint,10,Herbal Tea,10,137.2,100,150,140,100,80,Connecticut,Decaf,151,151,151,30,50,50,80,65,1053,77,20,1,52,151,42
0,100,96,100,100,100,475,475,01-10-2011 00:00:00,East,Small Market,Darjeeling,11,Tea,11,102.9,100,100,77-139,100,80,Connecticut,Regular,106,106,106,40,60,50,100,40,881,59,11,1,53,106,23
0,50,48,50,50,50,203,203,01-10-2011 00:00:00,East,Small Market,Green Tea,13,Tea,13,34.3,0,50-99,0-69,0,0,Connecticut,Regular,64,64,64,20,40,40,60,24,806,36,6,1,27,64,18
0,150,143,150,150,150,959,959,01-10-2011 00:00:00,East,Small Market,Caffe Mocha,5,Espresso,5,137.2,100,150,140,100,80,Connecticut,Regular,153,153,153,40,90,40,130,60,606,84,54,1,1,153,83
0,100,96,100,100,100,203,203,01-10-2011 00:00:00,East,Small Market,Decaf Espresso,6,Espresso,6,102.9,100,100,77-139,100,80,Connecticut,Decaf,118,118,118,30,60,50,90,47,375,64,15,1,31,118,43
200,300,311,300,300,325,203,203,01-10-2011 00:00:00,East,Small Market,Columbian,2,Coffee,2,308.7,300,300,280,300,320,Connecticut,Regular,334,334,334,100,160,130,260,125,1119,188,41,1,171,334,73
0,50,48,50,50,50,904,904,01-10-2011 00:00:00,East,Major Market,Chamomile,8,Herbal Tea,8,34.3,0,50-99,0-69,0,0,Florida,Decaf,54,54,54,0,20,20,20,22,573,29,7,1,15,54,19
0,100,120,100,100,125,786,786,01-10-2011 00:00:00,East,Major Market,Lemon,9,Herbal Tea,9,102.9,100,100,77-139,100,80,Florida,Decaf,134,134,134,30,30,20,60,56,385,70,21,1,24,134,54
0,150,167,150,150,175,904,904,01-10-2011 00:00:00,East,Major Market,Mint,10,Herbal Tea,10,171.5,100,150,140,100,160,Florida,Decaf,185,185,185,40,50,40,90,80,1055,94,24,1,71,185,46
0,100,96,100,100,100,561,561,01-10-2011 00:00:00,East,Major Market,Darjeeling,11,Tea,11,68.6,100,100,77-139,100,80,Florida,Regular,100,100,100,40,60,50,100,38,871,56,10,1,52,100,21
0,100,120,100,100,125,772,772,01-10-2011 00:00:00,East,Major Market,Green Tea,13,Tea,13,102.9,100,100,77-139,100,80,Florida,Regular,126,126,126,50,70,60,120,48,851,70,13,1,68,126,24
200,200,239,200,200,225,727,727,01-10-2011 00:00:00,East,Major Market,Caffe Mocha,5,Espresso,5,240.1,200,200,210,200,240,Florida,Regular,245,245,245,80,130,50,210,96,683,134,87,1,27,245,116
200,200,191,200,200,200,321,321,01-10-2011 00:00:00,East,Major Market,Decaf Espresso,6,Espresso,6,205.8,200,200,210,200,160,Florida,Decaf,215,215,215,70,110,90,180,86,547,116,28,1,89,215,56
200,200,215,200,200,200,954,954,01-10-2011 00:00:00,East,Major Market,Columbian,2,Coffee,2,205.8,200,200,210,200,160,Florida,Regular,218,218,218,60,110,90,170,82,788,123,27,1,95,218,59
200,200,215,200,200,225,772,772,01-10-2011 00:00:00,East,Major Market,Decaf Irish Cream,3,Coffee,3,205.8,200,200,210,200,160,Florida,Decaf,232,232,232,70,110,90,180,91,656,127,28,1,113,232,51
0,100,120,100,100,125,339,339,01-10-2011 00:00:00,East,Major Market,Lemon,9,Herbal Tea,9,102.9,100,100,77-139,100,80,Massachusetts,Decaf,128,128,128,30,30,20,60,54,404,66,20,1,19,128,53
0,50,48,50,50,50,978,978,01-10-2011 00:00:00,East,Major Market,Darjeeling,11,Tea,11,68.6,0,50-99,77-139,0,0,Massachusetts,Regular,70,70,70,20,50,50,70,27,859,39,7,1,30,70,19
0,50,48,50,50,50,781,781,01-10-2011 00:00:00,East,Major Market,Green Tea,13,Tea,13,34.3,0,50-99,0-69,0,0,Massachusetts,Regular,56,56,56,20,30,30,50,21,480,32,5,1,22,56,17
0,100,120,100,100,100,774,774,01-10-2011 00:00:00,East,Major Market,Caffe Mocha,5,Espresso,5,102.9,100,100,77-139,100,80,Massachusetts,Regular,124,124,124,30,70,30,100,51,542,65,46,1,-16,124,76
200,300,335,300,300,325,508,508,01-10-2011 00:00:00,East,Major Market,Regular Espresso,7,Espresso,7,343.0,300,300,280,300,320,Massachusetts,Regular,343,343,343,140,160,120,300,161,1267,161,45,1,137,343,69
400,400,382,400,400,400,857,857,01-10-2011 00:00:00,East,Major Market,Columbian,2,Coffee,2,480.2,500,500,490,500,480,Massachusetts,Regular,400,400,400,50,350,330,400,72,-3004,402,23,1,516,505,54
0,50,72,50,50,75,603,603,01-10-2011 00:00:00,East,Small Market,Lemon,9,Herbal Tea,9,68.6,0,50-99,77-139,0,80,New Hampshire,Decaf,82,82,82,10,30,20,40,34,240,43,12,1,-4,82,46
0,50,48,50,50,50,603,603,01-10-2011 00:00:00,East,Small Market,Darjeeling,11,Tea,11,34.3,0,50-99,0-69,0,0,New Hampshire,Regular,55,55,55,20,30,30,50,21,846,31,5,1,21,55,17
0,0,24,0,0,25,603,603,01-10-2011 00:00:00,East,Small Market,Green Tea,13,Tea,13,34.3,0,0-49,0-69,0,0,New Hampshire,Regular,46,46,46,0,40,40,40,0,430,43,0,1,47,46,11
0,100,96,100,100,100,603,603,01-10-2011 00:00:00,East,Small Market,Caffe Mocha,5,Espresso,5,102.9,100,100,77-139,100,80,New Hampshire,Regular,116,116,116,30,60,30,90,45,320,64,41,1,-10,116,71
0,50,48,50,50,50,603,603,01-10-2011 00:00:00,East,Small Market,Regular Espresso,7,Espresso,7,34.3,0,50-99,0-69,0,0,New Hampshire,Regular,60,60,60,10,30,10,40,25,209,31,9,1,-18,60,43
0,100,120,100,100,125,603,603,01-10-2011 00:00:00,East,Small Market,Amaretto,1,Coffee,1,102.9,100,100,77-139,100,80,New Hampshire,Regular,128,128,128,30,60,60,90,49,310,71,15,1,49,128,38
0,100,120,100,100,100,603,603,01-10-2011 00:00:00,East,Small Market,Columbian,2,Coffee,2,102.9,100,100,77-139,100,80,New Hampshire,Regular,121,121,121,30,60,50,90,45,447,69,14,1,36,121,45
400,400,382,400,400,400,585,585,01-10-2011 00:00:00,East,Major Market,Lemon,9,Herbal Tea,9,514.5,500,500,490,500,480,New York,Decaf,400,400,400,140,150,70,290,255,1622,258,96,1,191,547,129
0,150,167,150,150,175,631,631,01-10-2011 00:00:00,East,Major Market,Mint,10,Herbal Tea,10,171.5,100,150,140,100,160,New York,Decaf,175,175,175,130,-50,-100,80,239,4360,-75,74,1,-252,175,95
200,250,263,250,250,275,585,585,01-10-2011 00:00:00,East,Major Market,Darjeeling,11,Tea,11,274.4,200,250,280,200,240,New York,Regular,282,282,282,110,170,140,280,108,971,157,30,1,171,282,42
200,300,311,300,300,300,718,718,01-10-2011 00:00:00,East,Major Market,Earl Grey,12,Tea,12,308.7,300,300,280,300,320,New York,Regular,322,322,322,130,190,160,320,123,915,179,34,1,199,322,45
0,150,191,150,150,175,607,607,01-10-2011 00:00:00,East,Major Market,Green Tea,13,Tea,13,171.5,100,150,140,100,160,New York,Regular,199,199,199,80,120,100,200,76,580,111,21,1,116,199,33
0,50,72,50,50,50,914,914,01-10-2011 00:00:00,East,Major Market,Caffe Mocha,5,Espresso,5,68.6,0,50-99,77-139,0,0,New York,Regular,74,74,74,110,-60,-170,50,125,3142,-56,113,1,-300,74,146
800,450,598,600,600,600,212,212,01-10-2011 00:00:00,East,Major Market,Regular Espresso,7,Espresso,7,788.9,800,800,770,800,800,New York,Regular,450,600,600,210,510,450,720,239,1197,526,66,1,646,815,91
600,450,598,600,600,600,716,716,01-10-2011 00:00:00,East,Major Market,Columbian,2,Coffee,2,686.0,600,650,630,600,640,New York,Regular,450,600,600,210,330,230,540,260,2548,390,91,1,367,693,143
200,250,239,250,250,250,318,318,01-10-2011 00:00:00,South,Small Market,Chamomile,8,Herbal Tea,8,240.1,200,250,210,200,240,Louisiana,Decaf,251,251,251,80,130,110,210,103,564,133,33,1,129,251,46
0,150,167,150,150,175,225,225,01-10-2011 00:00:00,South,Small Market,Lemon,9,Herbal Tea,9,171.5,100,150,140,100,160,Louisiana,Decaf,189,189,189,60,90,60,150,79,593,98,30,1,50,189,64
0,100,120,100,100,125,337,337,01-10-2011 00:00:00,South,Small Market,Columbian,2,Coffee,2,102.9,100,100,77-139,100,80,Louisiana,Regular,127,127,127,70,90,80,160,48,829,71,13,1,70,127,24
0,100,120,100,100,125,985,985,01-10-2011 00:00:00,South,Small Market,Decaf Irish Cream,3,Coffee,3,102.9,100,100,77-139,100,80,Louisiana,Decaf,126,126,126,70,90,80,160,48,851,70,13,1,67,126,25
0,150,143,150,150,150,504,504,01-10-2011 00:00:00,South,Small Market,Caffe Latte,4,Espresso,4,137.2,100,150,140,100,80,Louisiana,Regular,153,153,153,30,60,10,90,60,-762,84,54,1,1,153,83
0,150,167,150,150,150,225,225,01-10-2011 00:00:00,South,Small Market,Caffe Mocha,5,Espresso,5,137.2,100,150,140,100,160,Louisiana,Regular,169,169,169,30,70,70,100,60,329,99,18,1,86,169,41
